night_date,n_hours,err,actual,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2017-11-09,11,227.41818181818178,7805.681818181818,-3.061436537984052,74.0,2017,11,313,3,0,1,-1.061436537984052,0,0
2017-11-10,11,769.4545454545458,7979.563636363636,-0.36951100099836703,90.0,2017,11,314,4,0,0,1.630488999001633,0,0
2017-11-11,11,1302.809090909091,7979.7,1.8646381418981852,90.0,2017,11,315,5,0,0,3.864638141898185,0,0
2017-11-12,11,1440.5818181818183,8435.654545454545,-5.0316652978594725,91.0,2017,11,316,6,0,1,-3.0316652978594725,1,0
2017-11-13,11,993.0090909090911,8812.736363636364,-6.3947077500582905,115.0,2017,11,317,0,0,1,-4.3947077500582905,0,1
2017-11-14,11,929.6727272727277,8836.254545454545,-6.799800237857688,139.0,2017,11,318,1,0,1,-4.799800237857688,0,0
2017-11-15,11,123.99090909090881,8125.609090909091,-4.46740297806492,163.0,2017,11,319,2,0,1,-2.4674029780649196,0,0
2017-11-16,11,508.1454545454544,8364.654545454545,-4.339121794595867,184.0,2017,11,320,3,0,1,-2.339121794595867,0,0
2017-11-17,11,315.90000000000015,8095.172727272727,-4.628343923409727,205.0,2017,11,321,4,0,1,-2.6283439234097266,0,0
2017-11-18,11,300.98181818181837,7754.063636363636,-5.2541270644660365,229.0,2017,11,322,5,0,1,-3.2541270644660365,0,0
2017-11-19,11,201.02727272727267,7501.245454545454,-5.601289339091418,253.0,2017,11,323,6,0,1,-3.6012893390914176,0,0
2017-11-20,11,574.6636363636367,8370.045454545454,-1.2221063631374678,273.0,2017,11,324,0,0,0,0.7778936368625322,0,0
2017-11-21,11,522.7363636363636,8138.390909090909,-1.0644733488478801,273.0,2017,11,325,1,0,0,0.9355266511521199,0,0
2017-11-22,11,711.1909090909093,8312.236363636364,-1.2819290401114265,273.0,2017,11,326,2,0,0,0.7180709598885735,0,0
2017-11-23,11,618.3909090909093,8085.163636363636,0.04836524994516782,273.0,2017,11,327,3,0,0,2.0483652499451677,0,0
2017-11-24,11,688.2363636363634,8011.909090909091,1.2383090661888847,273.0,2017,11,328,4,0,0,3.2383090661888847,0,0
2017-11-25,11,898.4545454545458,8246.336363636363,-5.338701219638136,275.0,2017,11,329,5,0,1,-3.3387012196381356,1,0
2017-11-26,11,994.9727272727276,8283.772727272728,-8.032472454341223,299.0,2017,11,330,6,0,1,-6.032472454341223,0,1
2017-11-27,11,538.4,8326.10909090909,-4.119838892635418,323.0,2017,11,331,0,0,1,-2.1198388926354177,0,0
2017-11-28,11,669.0909090909091,8301.936363636363,-4.352916620130273,347.0,2017,11,332,1,0,1,-2.352916620130273,0,0
2017-11-29,11,530.2090909090911,8515.618181818181,-7.448158586237759,371.0,2017,11,333,2,0,1,-5.448158586237759,0,0
2017-11-30,11,737.2454545454544,8536.709090909091,-8.9168453687728,395.0,2017,11,334,3,0,1,-6.916845368772799,0,0
2017-12-01,11,9.400000000000132,8215.927272727273,-10.348726523728224,419.0,2017,12,335,4,0,1,-8.348726523728224,0,0
