night_date,n_hours,err,err_mw,a_share,f_share,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2024-12-25,11,-0.23446445072289376,-44.08236363636363,6.236081003822561,6.470545454545455,-14.704143717130306,685.0,2024,12,360,2,1,1,-12.704143717130306,0,0
2024-12-26,11,-0.2018644355165816,-15.988363636363632,6.172771928119783,6.374636363636363,-12.601228993918097,709.0,2024,12,361,3,1,1,-10.601228993918097,0,0
2024-12-27,11,-0.2141587350794426,-33.20272727272727,6.2112049012841934,6.425363636363636,-3.7873348255960364,733.0,2024,12,362,4,1,1,-1.7873348255960364,0,0
2024-12-28,11,-0.1529336193629631,-30.110454545454537,6.231975471546128,6.38490909090909,2.7755631393916675,742.0,2024,12,363,5,1,0,4.775563139391668,0,0
2024-12-29,11,-0.24778869015320762,-24.365181818181814,6.197393128028611,6.445181818181819,7.777816235389079,742.0,2024,12,364,6,1,0,9.777816235389079,0,0
2024-12-30,11,-0.0731675037728602,5.549818181818202,6.386287041681686,6.459454545454546,0.7447474445225712,742.0,2024,12,365,0,1,0,2.744747444522571,0,0
2025-11-01,12,-0.11980351838356618,-14.411916666666665,6.398863148283101,6.518666666666667,-1.2619165848588498,6.0,2025,11,305,5,0,0,0.7380834151411502,0,0
2025-11-02,11,-0.10832725514511811,-13.354727272727276,6.285127290309427,6.393454545454546,-0.6156214002482471,7.0,2025,11,306,6,0,0,1.384378599751753,0,0
2025-11-03,11,-0.031870660684442775,-7.4448181818181745,6.414492975679194,6.446363636363636,2.4097949004119346,7.0,2025,11,307,0,0,0,4.409794900411935,0,0
2025-11-04,11,0.04056512779070614,-0.6950909090909053,6.380565127790706,6.34,0.1576021995148889,7.0,2025,11,308,1,0,0,2.157602199514889,0,0
2025-11-05,11,0.07293366749212847,-6.459454545454533,6.370206394764856,6.297272727272727,1.0293687377746013,7.0,2025,11,309,2,0,0,3.0293687377746013,0,0
2025-11-06,11,0.019998602408764346,-3.0368181818181896,6.31945314786331,6.299454545454545,-3.8892184951500046,9.0,2025,11,310,3,0,1,-1.8892184951500046,1,0
2025-11-07,11,0.05122647558567348,-4.461363636363651,6.3944082937674915,6.343181818181819,5.626702135754042,22.0,2025,11,311,4,0,0,7.626702135754042,0,1
2025-11-08,11,0.038665262837141175,-15.543727272727283,6.365574353746232,6.3269090909090915,-1.622223655387508,22.0,2025,11,312,5,0,0,0.377776344612492,0,0
2025-11-09,11,-0.08318461016567498,-19.63054545454547,6.225451753470688,6.308636363636364,4.471433211442778,25.0,2025,11,313,6,0,0,6.471433211442778,0,0
2025-11-10,11,-0.048848671595129615,-16.988909090909086,6.105242237495779,6.154090909090908,-4.7480287869825695,27.0,2025,11,314,0,0,1,-2.7480287869825695,1,0
2025-11-11,11,-0.040834394759768244,-10.531545454545464,6.153165605240232,6.194,-4.339388838886095,51.0,2025,11,315,1,0,1,-2.3393888388860953,0,1
2025-11-12,11,-0.0011684019502892116,-19.45372727272727,6.291377052595165,6.292545454545455,-0.5550299596672135,69.0,2025,11,316,2,0,0,1.4449700403327865,0,0
2025-11-13,11,-0.023211939309148312,-15.897545454545458,6.249515333418125,6.2727272727272725,-2.0510450317679325,69.0,2025,11,317,3,0,1,-0.051045031767932514,0,0
2025-11-14,11,0.08712614834643938,-16.84918181818182,6.354398875619167,6.267272727272727,-3.0580326834279408,80.0,2025,11,318,4,0,1,-1.0580326834279408,0,0
2025-11-15,11,-0.004035900822945541,-15.073090909090896,6.17332773554069,6.177363636363636,0.34387702992509844,102.0,2025,11,319,5,0,0,2.3438770299250984,0,0
2025-11-16,11,-0.09819837963359762,-17.615454545454543,6.093437984002765,6.191636363636364,-5.3632859972206415,106.0,2025,11,320,6,0,1,-3.3632859972206415,0,0
2025-11-17,11,-0.11470153454360058,-29.42336363636363,6.1552984654564,6.27,-4.233337250291641,130.0,2025,11,321,0,0,1,-2.2333372502916413,0,0
