night_date,n_hours,err,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2019-12-19,11,-490.7256136363634,-0.9091445706046177,833.0,2019,12,353,3,0,0,1.0908554293953823,0,0
2019-12-20,11,-212.95561363636327,-1.684574613938019,833.0,2019,12,354,4,0,0,0.3154253860619809,0,0
2019-12-21,11,-104.95527272727254,-5.543247538724224,839.0,2019,12,355,5,1,1,-3.5432475387242244,1,0
2019-12-22,11,-183.58318181818223,-6.030931717476523,863.0,2019,12,356,6,1,1,-4.030931717476523,0,1
2019-12-23,11,10.98088636363586,-6.668468315983066,887.0,2019,12,357,0,1,1,-4.668468315983066,0,0
2019-12-24,11,144.47111363636412,-5.301177979338599,911.0,2019,12,358,1,1,1,-3.3011779793385987,0,0
2019-12-25,11,126.9915681818182,-8.12726463108112,935.0,2019,12,359,2,1,1,-6.12726463108112,0,0
2019-12-26,11,95.57293181818204,-6.29248294774101,959.0,2019,12,360,3,1,1,-4.29248294774101,0,0
2019-12-27,11,-356.11934090909114,-7.019703251150958,983.0,2019,12,361,4,1,1,-5.019703251150958,0,0
2019-12-28,11,-331.5255000000001,-9.548311855443371,1007.0,2019,12,362,5,1,1,-7.548311855443371,0,0
2019-12-29,11,-213.19897727272738,-5.1345629733588956,1031.0,2019,12,363,6,1,1,-3.1345629733588956,0,0
2019-12-30,11,-283.14525000000026,-4.124501790274656,1055.0,2019,12,364,0,1,1,-2.124501790274656,0,0
2020-11-01,11,-74.90195454545474,3.9948822001286417,213.0,2020,11,306,6,0,0,5.994882200128641,0,0
2020-11-02,11,64.03540909090935,5.070634353876004,213.0,2020,11,307,0,0,0,7.070634353876004,0,0
2020-11-03,11,59.128954545454526,3.8790322803698443,213.0,2020,11,308,1,0,0,5.879032280369844,0,0
2020-11-04,11,-464.3747045454542,1.7173771864152307,213.0,2020,11,309,2,0,0,3.7173771864152307,0,0
2020-11-05,11,-299.8451818181817,0.6646235871075322,213.0,2020,11,310,3,0,0,2.664623587107532,0,0
2020-11-06,11,381.6122500000005,-0.6063780560671123,213.0,2020,11,311,4,0,0,1.3936219439328879,0,0
2020-11-07,11,77.3708181818175,-0.9688169226815199,213.0,2020,11,312,5,0,0,1.03118307731848,0,0
2020-11-08,11,190.15197727272724,-1.1114919373141932,213.0,2020,11,313,6,0,0,0.8885080626858068,0,0
2020-11-09,11,-88.12218181818257,-0.8081295812209709,213.0,2020,11,314,0,0,0,1.191870418779029,0,0
2020-11-10,11,173.52027272727238,-1.311837203130332,213.0,2020,11,315,1,0,0,0.688162796869668,0,0
2020-11-11,11,-94.14522727272725,-1.5422802936437543,213.0,2020,11,316,2,0,0,0.4577197063562457,0,0
2020-11-12,11,36.051272727272256,-3.037641840929741,220.0,2020,11,317,3,0,1,-1.0376418409297412,1,0
2020-11-13,11,-527.1386590909092,-2.256786563866155,237.0,2020,11,318,4,0,1,-0.25678656386615506,0,1
2020-11-14,11,-51.29293181818205,-2.1958801878799843,248.0,2020,11,319,5,0,1,-0.1958801878799843,0,0
2020-11-15,11,-276.2738181818179,-1.8613606352732395,260.0,2020,11,320,6,0,0,0.13863936472676053,0,0
2020-11-16,11,-92.31154545454493,-4.423457577556324,269.0,2020,11,321,0,0,1,-2.4234575775563236,0,0
2020-11-17,11,-196.76165909090875,0.03693152751636186,284.0,2020,11,322,1,0,0,2.0369315275163618,0,0
2020-11-18,11,-74.33545454545377,0.08912926968542743,284.0,2020,11,323,2,0,0,2.0891292696854276,0,0
2020-11-19,11,-303.6159090909087,-4.7776938389345425,284.0,2020,11,324,3,0,1,-2.7776938389345425,1,0
2020-11-20,11,-142.84715909090846,-10.454391479335895,307.0,2020,11,325,4,0,1,-8.454391479335895,0,1
