night_date,n_hours,err,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2023-11-02,11,-198.98127272727254,-1.5409659457708569,78.0,2023,11,306,3,0,0,0.4590340542291431,0,0
2023-11-03,11,-322.34265909090885,-8.552125500280537,95.0,2023,11,307,4,0,1,-6.552125500280537,0,0
2023-11-04,11,-99.20404545454552,-3.8775258045135117,119.0,2023,11,308,5,0,1,-1.8775258045135117,0,0
2023-11-05,11,-83.96606818181813,-4.824364371473833,143.0,2023,11,309,6,0,1,-2.824364371473833,0,0
2023-11-06,11,-78.42938636363628,-4.028756812144741,167.0,2023,11,310,0,0,1,-2.0287568121447412,0,0
2023-11-07,11,-118.53613636363679,-6.8889680449502615,191.0,2023,11,311,1,0,1,-4.8889680449502615,0,0
2023-11-08,11,-402.2032954545461,-7.35338269214677,215.0,2023,11,312,2,0,1,-5.35338269214677,0,0
2023-11-09,11,-387.249522727273,-4.670353956936539,239.0,2023,11,313,3,0,1,-2.6703539569365393,0,0
2023-11-10,11,-268.9715909090906,-7.926962145177142,263.0,2023,11,314,4,0,1,-5.926962145177142,0,0
2023-11-11,11,-185.6444090909089,-9.296826051165166,287.0,2023,11,315,5,0,1,-7.296826051165166,0,0
2023-11-12,11,-172.23175000000035,-2.450000398334025,311.0,2023,11,316,6,0,1,-0.45000039833402505,0,0
2023-11-13,11,-456.38027272727265,1.650531875590032,318.0,2023,11,317,0,0,0,3.650531875590032,0,0
2023-11-14,11,-475.85938636363625,-1.3618749526693978,318.0,2023,11,318,1,0,0,0.6381250473306022,0,0
2023-11-15,11,-448.1393409090906,-6.586200303094611,336.0,2023,11,319,2,0,1,-4.586200303094611,1,0
2023-11-16,11,-541.2753181818181,-4.790132518685267,360.0,2023,11,320,3,0,1,-2.790132518685267,0,1
2023-11-17,11,-560.7720000000005,-8.327116089611756,384.0,2023,11,321,4,0,1,-6.327116089611756,0,0
2023-11-18,11,-560.2151136363634,-0.6438719735538891,408.0,2023,11,322,5,0,0,1.3561280264461109,0,0
2023-11-19,11,-406.0096363636358,-1.9906581124542464,411.0,2023,11,323,6,0,0,0.009341887545753602,0,0
2023-11-20,11,-593.4832499999997,-4.460018124662466,430.0,2023,11,324,0,0,1,-2.460018124662466,1,0
2023-11-21,11,-269.4370000000004,-6.646884504256204,454.0,2023,11,325,1,0,1,-4.646884504256204,0,1
2023-11-22,11,-452.0910454545463,-7.631867947217614,478.0,2023,11,326,2,0,1,-5.631867947217614,0,0
2023-11-23,11,-755.6639318181817,-2.8666074226882468,497.0,2023,11,327,3,0,1,-0.8666074226882468,0,0
2023-11-24,11,-819.7183636363638,-12.022279040803683,521.0,2023,11,328,4,0,1,-10.022279040803683,0,0
2023-11-25,11,-462.4122499999996,-11.809103511406807,545.0,2023,11,329,5,0,1,-9.809103511406807,0,0
2023-11-26,11,-346.90347727272706,-11.258836756631567,569.0,2023,11,330,6,0,1,-9.258836756631567,0,0
2023-11-27,11,-273.09740909090874,-7.744330067902156,593.0,2023,11,331,0,0,1,-5.744330067902156,0,0
2023-11-28,11,-348.951318181818,-13.399948506427227,617.0,2023,11,332,1,0,1,-11.399948506427227,0,0
2023-11-29,11,-588.0823181818191,-10.655082297265118,641.0,2023,11,333,2,0,1,-8.655082297265118,0,0
2023-11-30,11,-645.441,-0.7744148162923455,664.0,2023,11,334,3,0,0,1.2255851837076546,0,0
2023-12-01,11,-380.76136363636397,-2.025066898156695,664.0,2023,12,335,4,0,1,-0.02506689815669505,0,0
2023-12-02,11,-185.26965909090904,-14.769804051594553,682.0,2023,12,336,5,0,1,-12.769804051594553,0,0
2023-12-03,11,-149.68481818181846,-12.632083734191133,706.0,2023,12,337,6,0,1,-10.632083734191133,0,0
2023-12-04,11,-365.81015909090917,-8.729128000153832,730.0,2023,12,338,0,0,1,-6.729128000153832,0,0
2023-12-05,11,-81.23668181818242,-8.57364489976034,754.0,2023,12,339,1,0,1,-6.573644899760341,0,0
2023-12-06,11,-31.63220454545461,-10.9928298258342,778.0,2023,12,340,2,0,1,-8.9928298258342,0,0
2023-12-07,11,-212.7221363636368,-9.9002964561826,802.0,2023,12,341,3,0,1,-7.9002964561826,0,0
2023-12-08,11,-347.4028409090912,-5.015254498480804,826.0,2023,12,342,4,0,1,-3.015254498480804,0,0
2023-12-09,11,-372.09740909090925,-5.721136233220165,850.0,2023,12,343,5,0,1,-3.7211362332201654,0,0
2023-12-10,11,60.64477272727361,-4.846942266671205,874.0,2023,12,344,6,0,1,-2.8469422666712054,0,0
2023-12-11,11,-54.070386363636565,-3.386123526921097,895.0,2023,12,345,0,0,1,-1.386123526921097,0,0
2023-12-12,11,-388.60968181818185,-2.11779648703183,908.0,2023,12,346,1,0,1,-0.11779648703183021,0,0
2023-12-13,11,-290.6557045454546,-6.9032419151810975,926.0,2023,12,347,2,0,1,-4.9032419151810975,0,0
2023-12-14,11,-206.04529545454486,-7.3678389663979855,950.0,2023,12,348,3,0,1,-5.3678389663979855,0,0
2023-12-15,11,-270.4796136363637,-9.644661846889973,974.0,2023,12,349,4,0,1,-7.6446618468899725,0,0
2023-12-16,11,-312.1042954545453,-3.3501451738620913,998.0,2023,12,350,5,0,1,-1.3501451738620913,0,0
2023-12-17,11,-380.6580681818184,-2.0795959901626593,1015.0,2023,12,351,6,0,1,-0.07959599016265928,0,0
2023-12-18,11,-171.4045227272727,-2.5284510978972574,1028.0,2023,12,352,0,0,1,-0.5284510978972574,0,0
2023-12-19,11,-515.7491136363634,-3.662623299830259,1045.0,2023,12,353,1,0,1,-1.6626232998302588,0,0
2023-12-20,11,-415.9468181818191,-7.803528698269371,1069.0,2023,12,354,2,0,1,-5.803528698269371,0,0
2023-12-21,11,-805.3984545454546,-4.44265267708678,1093.0,2023,12,355,3,1,1,-2.4426526770867802,0,0
2023-12-22,11,-642.1384090909088,-5.163999860890539,1117.0,2023,12,356,4,1,1,-3.163999860890539,0,0
2023-12-23,11,-30.20736363636355,-5.255777033100971,1141.0,2023,12,357,5,1,1,-3.255777033100971,0,0
2023-12-24,11,203.1252272727278,1.561666434329578,1158.0,2023,12,358,6,1,0,3.5616664343295783,0,0
2023-12-25,11,-364.88088636363614,-1.9408993653228885,1158.0,2023,12,359,0,1,0,0.05910063467711146,0,0
2023-12-26,11,-267.23549999999983,-5.40673326217737,1177.0,2023,12,360,1,1,1,-3.4067332621773696,1,0
2023-12-27,11,-506.2167727272727,-3.877213470159391,1201.0,2023,12,361,2,1,1,-1.8772134701593912,0,1
2023-12-28,11,-253.84490909090925,-4.019202371899962,1225.0,2023,12,362,3,1,1,-2.0192023718999623,0,0
2023-12-29,11,-299.80697727272724,-4.795275410504653,1247.0,2023,12,363,4,1,1,-2.7952754105046527,0,0
2023-12-30,11,-22.519409090909242,-6.487959844326057,1271.0,2023,12,364,5,1,1,-4.487959844326057,0,0
2024-11-01,11,-614.3858181818188,1.5666986587482747,61.0,2024,11,306,4,0,0,3.5666986587482747,0,0
2024-11-02,11,-68.64518181818212,1.422498528488247,61.0,2024,11,307,5,0,0,3.422498528488247,0,0
2024-11-03,11,-78.3009545454545,-0.2221304207469805,61.0,2024,11,308,6,0,0,1.7778695792530195,0,0
2024-11-04,11,183.82079545454556,-0.718249835499974,61.0,2024,11,309,0,0,0,1.281750164500026,0,0
2024-11-05,11,-84.18531818181773,-1.1637049692048194,61.0,2024,11,310,1,0,0,0.8362950307951806,0,0
2024-11-06,11,-160.1434772727275,-1.6053005129818616,61.0,2024,11,311,2,0,0,0.3946994870181384,0,0
2024-11-07,11,-188.02145454545428,-2.30646882116493,64.0,2024,11,312,3,0,1,-0.30646882116493,1,0
2024-11-08,11,-402.92690909090925,-2.7428551632618974,76.0,2024,11,313,4,0,1,-0.7428551632618974,0,1
2024-11-09,11,-115.44086363636266,-2.5975180802246878,90.0,2024,11,314,5,0,1,-0.5975180802246878,0,0
2024-11-10,11,-89.00220454545442,-4.211041312850092,105.0,2024,11,315,6,0,1,-2.2110413128500923,0,0
2024-11-11,11,-186.4430454545459,-5.514232052537112,129.0,2024,11,316,0,0,1,-3.5142320525371122,0,0
2024-11-12,11,-392.68636363636324,-6.117759959824011,153.0,2024,11,317,1,0,1,-4.117759959824011,0,0
2024-11-13,11,-132.0203181818185,-7.693955548425987,177.0,2024,11,318,2,0,1,-5.693955548425987,0,0
2024-11-14,11,-382.1253863636364,-6.277769448943098,201.0,2024,11,319,3,0,1,-4.277769448943098,0,0
2024-11-15,11,-234.9181363636364,-3.9281854387080517,225.0,2024,11,320,4,0,1,-1.9281854387080517,0,0
2024-11-16,11,6.7072499999998065,-3.9126160736691378,242.0,2024,11,321,5,0,1,-1.9126160736691378,0,0
2024-11-17,11,-67.93747727272735,-4.46574575506226,266.0,2024,11,322,6,0,1,-2.46574575506226,0,0
2024-11-18,11,-499.9547954545451,-4.616772949947774,290.0,2024,11,323,0,0,1,-2.616772949947774,0,0
2024-11-19,11,-256.127363636363,-3.6413186831369044,314.0,2024,11,324,1,0,1,-1.6413186831369044,0,0
2024-11-20,11,-102.61202272727232,-14.85512599631275,338.0,2024,11,325,2,0,1,-12.85512599631275,0,0
2024-11-21,11,-24.2460454545468,-10.151194389042608,362.0,2024,11,326,3,0,1,-8.151194389042608,0,0
2024-11-22,11,-409.8866818181819,-13.900397100446906,386.0,2024,11,327,4,0,1,-11.900397100446906,0,0
2024-11-23,11,-263.6830454545457,-8.082966062911723,410.0,2024,11,328,5,0,1,-6.082966062911723,0,0
2024-11-24,11,-232.03827272727258,-3.366136830687736,423.0,2024,11,329,6,0,1,-1.366136830687736,0,0
2024-11-25,11,-527.7123181818181,-2.088908022487398,443.0,2024,11,330,0,0,1,-0.08890802248739815,0,0
2024-11-26,11,-288.9023636363634,-2.76881040622008,451.0,2024,11,331,1,0,1,-0.76881040622008,0,0
2024-11-27,11,-191.56465909090912,-2.5878952946231766,469.0,2024,11,332,2,0,1,-0.5878952946231766,0,0
2024-11-28,11,-510.2382272727269,-9.303264531607317,484.0,2024,11,333,3,0,1,-7.303264531607317,0,0
2024-11-29,11,-658.8867727272732,-8.287265192712772,508.0,2024,11,334,4,0,1,-6.287265192712772,0,0
2024-11-30,11,-402.345227272728,-6.45486046697847,532.0,2024,11,335,5,0,1,-4.45486046697847,0,0
2024-12-01,11,9.636454545454729,-4.823436268701923,554.0,2024,12,336,6,0,1,-2.823436268701923,0,0
2024-12-02,11,-429.1687727272734,-4.05488783499178,572.0,2024,12,337,0,0,1,-2.0548878349917796,0,0
2024-12-03,11,-135.787727272727,-7.90690549995955,596.0,2024,12,338,1,0,1,-5.90690549995955,0,0
2024-12-04,11,-20.52245454545482,-11.834421222578046,620.0,2024,12,339,2,0,1,-9.834421222578046,0,0
2024-12-05,11,-50.425613636364275,-4.8949281206138995,644.0,2024,12,340,3,0,1,-2.8949281206138995,0,0
2024-12-06,11,105.72031818181776,-9.43271848708052,668.0,2024,12,341,4,0,1,-7.432718487080519,0,0
2024-12-07,11,-318.77386363636356,-9.366658267790525,692.0,2024,12,342,5,0,1,-7.366658267790525,0,0
2024-12-08,11,-74.23129545454486,-8.73434222146433,716.0,2024,12,343,6,0,1,-6.734342221464329,0,0
2024-12-09,11,-333.22334090909084,-8.708247919004382,740.0,2024,12,344,0,0,1,-6.708247919004382,0,0
2024-12-10,11,-211.8582272727275,-7.960795054817243,764.0,2024,12,345,1,0,1,-5.960795054817243,0,0
2024-12-11,11,-93.46638636363704,-8.100604128218022,788.0,2024,12,346,2,0,1,-6.100604128218022,0,0
2024-12-12,11,-245.53263636363639,-6.953674110767785,812.0,2024,12,347,3,0,1,-4.953674110767785,0,0
2024-12-13,11,-865.119750000001,-7.104749438511576,836.0,2024,12,348,4,0,1,-5.104749438511576,0,0
2024-12-14,11,-161.56720454545493,-8.156285177668064,860.0,2024,12,349,5,0,1,-6.156285177668064,0,0
2024-12-15,11,4.812136363635958,-3.697825285844647,884.0,2024,12,350,6,0,1,-1.697825285844647,0,0
2024-12-16,11,-526.8333636363634,-1.8513442226158794,893.0,2024,12,351,0,0,0,0.1486557773841206,0,0
2024-12-17,11,-362.6361363636368,-3.4369411098965106,908.0,2024,12,352,1,0,1,-1.4369411098965106,0,0
2024-12-18,11,-316.07004545454566,-1.3934795734292635,924.0,2024,12,353,2,0,0,0.6065204265707365,0,0
2024-12-19,11,-703.067113636363,-8.371207954032467,937.0,2024,12,354,3,0,1,-6.371207954032467,0,0
2024-12-20,11,-231.92879545454542,-13.24453093554085,961.0,2024,12,355,4,0,1,-11.24453093554085,0,0
2024-12-21,11,-163.08550000000022,-7.161370018271555,985.0,2024,12,356,5,1,1,-5.161370018271555,0,0
2024-12-22,11,-200.1355909090911,-12.952182186139977,1009.0,2024,12,357,6,1,1,-10.952182186139977,0,0
2024-12-23,11,-516.5103636363639,-12.501547457777615,1033.0,2024,12,358,0,1,1,-10.501547457777615,0,0
2024-12-24,11,-76.37659090909123,-10.918832314151464,1057.0,2024,12,359,1,1,1,-8.918832314151464,0,0
2024-12-25,11,-260.43547727272727,-6.456917580487987,1081.0,2024,12,360,2,1,1,-4.456917580487987,0,0
2024-12-26,11,-94.38538636363609,-5.296212020137063,1105.0,2024,12,361,3,1,1,-3.2962120201370633,0,0
2024-12-27,11,-141.8376136363637,-2.3405158566897146,1125.0,2024,12,362,4,1,1,-0.3405158566897146,0,0
2024-12-28,11,-152.35647727272706,-2.9208831183529442,1141.0,2024,12,363,5,1,1,-0.9208831183529442,0,0
2024-12-29,11,-111.26879545454607,-4.005277236276802,1159.0,2024,12,364,6,1,1,-2.005277236276802,0,0
2024-12-30,11,-252.4520909090909,-4.828796080136306,1183.0,2024,12,365,0,1,1,-2.828796080136306,0,0
2025-11-01,11,-221.46188636363647,2.0740630330827976,286.0,2025,11,305,5,0,0,4.074063033082798,0,0
2025-11-02,11,-63.378181818181474,-4.329989293009855,286.0,2025,11,306,6,0,1,-2.329989293009855,1,0
2025-11-03,11,-207.81306818181773,-4.777100447299862,310.0,2025,11,307,0,0,1,-2.777100447299862,0,1
2025-11-04,11,-53.682340909090435,-0.5553133155006272,322.0,2025,11,308,1,0,0,1.4446866844993727,0,0
2025-11-05,11,-3.1917727272731016,-2.2885250301763076,322.0,2025,11,309,2,0,1,-0.2885250301763076,0,0
2025-11-06,11,-363.5054090909094,-3.0288854782611594,334.0,2025,11,310,3,0,1,-1.0288854782611594,0,0
2025-11-07,11,-178.966431818181,-3.344946250173489,351.0,2025,11,311,4,0,1,-1.3449462501734888,0,0
2025-11-08,11,37.475113636363446,-4.254112957999422,368.0,2025,11,312,5,0,1,-2.254112957999422,0,0
2025-11-09,11,8.041272727272537,-3.55716738354395,392.0,2025,11,313,6,0,1,-1.5571673835439501,0,0
2025-11-10,11,-31.574090909090458,-3.5149715481272996,414.0,2025,11,314,0,0,1,-1.5149715481272996,0,0
2025-11-11,11,-62.12972727272757,-2.545472720224644,429.0,2025,11,315,1,0,1,-0.5454727202246441,0,0
2025-11-12,11,148.70250000000024,-0.8959033449252086,441.0,2025,11,316,2,0,0,1.1040966550747915,0,0
2025-11-13,11,-195.71879545454564,-0.5608723252864927,441.0,2025,11,317,3,0,0,1.4391276747135073,0,0
2025-11-14,11,108.23013636363629,-0.3614599270532037,441.0,2025,11,318,4,0,0,1.6385400729467963,0,0
2025-11-15,11,-64.38334090909103,-0.15553888595904286,441.0,2025,11,319,5,0,0,1.844461114040957,0,0
2025-11-16,11,-76.46352272727266,-0.7114050698899208,441.0,2025,11,320,6,0,0,1.2885949301100792,0,0
2025-11-17,11,134.16081818181837,-10.759249491605024,447.0,2025,11,321,0,0,1,-8.759249491605024,1,0
2025-11-18,11,145.11520454545328,-10.004533973073983,471.0,2025,11,322,1,0,1,-8.004533973073983,0,1
2025-11-19,11,11.89615909090902,-9.256245197493483,495.0,2025,11,323,2,0,1,-7.256245197493483,0,0
2025-11-20,11,-52.018681818180994,-11.575863554090919,519.0,2025,11,324,3,0,1,-9.575863554090919,0,0
2025-11-21,11,159.36631818181888,-13.613192800774277,543.0,2025,11,325,4,0,1,-11.613192800774277,0,0
2025-11-22,11,202.3765681818181,-15.199438776676482,567.0,2025,11,326,5,0,1,-13.199438776676482,0,0
2025-11-23,11,31.353818181817836,-9.115768796170215,591.0,2025,11,327,6,0,1,-7.115768796170215,0,0
2025-11-24,11,174.69250000000136,-5.107280965269356,615.0,2025,11,328,0,0,1,-3.1072809652693563,0,0
2025-11-25,11,384.85559090909044,-9.506528874955881,639.0,2025,11,329,1,0,1,-7.506528874955881,0,0
2025-11-26,11,-157.37520454545532,-11.671181059491813,663.0,2025,11,330,2,0,1,-9.671181059491813,0,0
2025-11-27,11,28.82097727272776,-8.834464647206891,687.0,2025,11,331,3,0,1,-6.834464647206891,0,0
2025-11-28,11,-20.381431818181888,-6.799017011837846,711.0,2025,11,332,4,0,1,-4.799017011837846,0,0
2025-11-29,11,174.8472045454546,-4.227561943535448,734.0,2025,11,333,5,0,1,-2.2275619435354477,0,0
2025-11-30,11,-77.6231136363635,-5.175914473752688,758.0,2025,11,334,6,0,1,-3.1759144737526883,0,0
2025-12-01,11,-246.39570454545438,-4.812055866425762,782.0,2025,12,335,0,0,1,-2.812055866425762,0,0
2025-12-02,11,110.43411363636302,-6.378122944182137,806.0,2025,12,336,1,0,1,-4.378122944182137,0,0
2025-12-03,11,-16.264909090909647,-6.2204404397811155,830.0,2025,12,337,2,0,1,-4.2204404397811155,0,0
2025-12-04,11,-69.48754545454523,-5.639255261968429,854.0,2025,12,338,3,0,1,-3.6392552619684286,0,0
2025-12-05,11,423.36281818181817,-6.909489888969338,878.0,2025,12,339,4,0,1,-4.909489888969338,0,0
2025-12-06,11,-140.67436363636378,-5.672798123841563,902.0,2025,12,340,5,0,1,-3.672798123841563,0,0
2025-12-07,11,-493.9814545454552,-0.9269846745633548,926.0,2025,12,341,6,0,0,1.0730153254366452,0,0
2025-12-08,11,-6.877954545454486,-0.18891962342736016,928.0,2025,12,342,0,0,0,1.8110803765726398,0,0
2025-12-09,11,757.204704545455,-1.9430364162558633,928.0,2025,12,343,1,0,0,0.05696358374413668,0,0
2025-12-10,11,377.440227272727,-3.039688126871002,937.0,2025,12,344,2,0,1,-1.039688126871002,1,0
2025-12-11,11,282.234272727273,-3.9399307985627603,961.0,2025,12,345,3,0,1,-1.9399307985627603,0,1
2025-12-12,11,9.380181818182047,-3.6229852658352613,979.0,2025,12,346,4,0,1,-1.6229852658352613,0,0
2025-12-13,11,-8.550681818181395,-4.53533615645777,1000.0,2025,12,347,5,0,1,-2.5353361564577703,0,0
2025-12-14,11,322.03213636363597,-4.969063170474613,1024.0,2025,12,348,6,0,1,-2.9690631704746133,0,0
2025-12-15,11,-137.95338636363655,-4.640550998064419,1048.0,2025,12,349,0,0,1,-2.640550998064419,0,0
2025-12-16,11,-215.91200000000075,-2.601753851264242,1072.0,2025,12,350,1,0,1,-0.6017538512642422,0,0
2025-12-17,11,-184.02197727272753,-2.5883184629826874,1088.0,2025,12,351,2,0,1,-0.5883184629826874,0,0
2025-12-18,11,-375.4855681818186,-5.2672008249703826,1109.0,2025,12,352,3,0,1,-3.2672008249703826,0,0
2025-12-19,11,-369.36309090909094,-4.208659932000968,1132.0,2025,12,353,4,0,1,-2.208659932000968,0,0
2025-12-20,11,-32.56011363636323,-4.525365634433166,1156.0,2025,12,354,5,0,1,-2.5253656344331663,0,0
2025-12-21,11,-248.9504545454547,-6.006253834128741,1180.0,2025,12,355,6,1,1,-4.006253834128741,0,0
2025-12-22,11,-344.2695681818186,-6.76769875454519,1204.0,2025,12,356,0,1,1,-4.76769875454519,0,0
2025-12-23,11,-356.4480909090909,-5.5173994603128875,1228.0,2025,12,357,1,1,1,-3.5173994603128875,0,0
2025-12-24,11,-175.53465909090946,-7.891951119766909,1252.0,2025,12,358,2,1,1,-5.891951119766909,0,0
2025-12-25,11,6.738068181817983,-8.095539871277502,1276.0,2025,12,359,3,1,1,-6.095539871277502,0,0
2025-12-26,11,-273.04506818181835,-6.2502107403672165,1300.0,2025,12,360,4,1,1,-4.2502107403672165,0,0
2025-12-27,11,373.8040681818177,-3.8477782444260757,1324.0,2025,12,361,5,1,1,-1.8477782444260757,0,0
2025-12-28,11,64.65688636363616,-5.031658944193908,1348.0,2025,12,362,6,1,1,-3.031658944193908,0,0
2025-12-29,11,-41.73313636363673,-7.388347095461836,1372.0,2025,12,363,0,1,1,-5.388347095461836,0,0
2025-12-30,11,-177.16231818181834,-15.347556488888701,1396.0,2025,12,364,1,1,1,-13.347556488888701,0,0
